time_ms,relative_alt_m,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
307625,-1.22,1.72,-4.91,8.04,-0.04,0.03,0.02
307671,-1.16,1.94,-4.87,8.22,-0.03,0.01,-0.00
307716,-1.24,2.12,-4.87,8.37,-0.05,0.04,0.02
307762,-1.15,1.91,-4.88,8.01,-0.06,0.03,0.03
307807,-1.14,1.90,-4.89,8.18,-0.05,0.02,0.03
307853,-1.13,1.79,-4.89,8.08,-0.04,0.03,0.02
307898,-1.16,2.09,-4.86,8.38,-0.05,0.02,0.02
307947,-1.21,1.81,-4.90,8.03,-0.06,0.03,0.03
307992,-1.28,1.88,-4.91,8.08,-0.04,0.02,0.02
308047,-1.23,1.91,-4.89,8.13,-0.05,0.03,0.02
308097,-1.10,1.97,-4.88,8.26,-0.03,0.02,0.02
308143,-1.13,1.92,-4.90,8.15,-0.05,0.03,0.02
308188,-1.15,1.93,-4.91,8.07,-0.04,0.02,0.02
308234,-1.26,1.95,-4.88,8.22,-0.04,0.03,0.03
308280,-1.22,1.79,-4.88,8.14,-0.04,0.03,0.02
308325,-1.23,1.96,-4.89,8.01,-0.03,0.02,0.01
308371,-1.15,1.92,-4.87,8.37,-0.04,0.04,0.02
308416,-1.19,2.11,-4.83,8.37,-0.06,0.03,0.02
308465,-1.19,1.96,-4.91,8.08,-0.08,0.04,0.05
308510,-1.24,1.93,-4.91,8.01,-0.06,0.02,0.05
308565,-1.28,1.46,-4.95,7.58,-0.01,0.03,0.03
308615,-1.36,1.93,-4.85,8.48,0.02,0.01,0.00
308661,-1.28,1.87,-4.82,8.57,-0.04,0.03,0.00
308706,-1.32,2.11,-4.82,8.48,-0.07,0.03,0.00
308752,-1.29,1.86,-4.87,8.36,-0.10,0.06,0.02
308798,-1.26,1.99,-4.91,8.09,-0.11,0.06,0.02
308843,-1.18,1.64,-4.97,7.69,-0.08,0.05,0.01
308889,-1.25,1.75,-4.90,8.21,-0.04,0.04,-0.02
308934,-1.18,2.29,-4.88,8.50,-0.08,0.03,-0.00
308983,-1.26,1.92,-4.92,8.06,-0.10,0.05,0.03
309029,-1.26,1.73,-4.97,7.74,-0.06,0.04,0.02
309083,-1.22,1.94,-4.94,8.23,-0.03,0.03,0.00
309133,-1.27,1.90,-4.91,8.30,-0.06,0.05,0.02
309179,-1.28,2.07,-4.96,8.05,-0.06,0.02,0.03
309224,-1.30,1.80,-4.96,8.01,-0.05,0.03,0.04
309270,-1.28,1.79,-4.96,8.00,-0.03,0.03,0.03
309315,-1.25,1.63,-4.93,8.20,-0.03,0.04,0.01
309361,-1.26,2.04,-4.93,8.34,-0.04,0.02,-0.00
309407,-1.34,1.71,-4.97,8.12,-0.05,0.08,0.02
309452,-1.36,1.93,-4.97,7.93,-0.05,0.03,0.02
309501,-1.29,1.88,-4.96,8.04,-0.04,0.05,0.04
309547,-1.23,2.08,-4.87,8.46,-0.05,0.02,0.05
309601,-1.24,1.15,-5.02,7.57,-0.03,0.04,0.02
309651,-1.26,1.83,-4.97,7.90,0.04,0.01,-0.05
309697,-1.32,2.18,-4.79,8.89,-0.00,0.03,-0.03
309742,-1.30,2.55,-4.86,8.58,-0.08,0.01,0.04
309788,-1.22,1.68,-4.97,7.77,-0.08,0.04,0.07
309833,-1.21,1.83,-4.92,8.25,-0.05,0.02,0.04
309879,-1.30,1.70,-4.92,8.12,-0.07,0.04,0.03
309926,-1.31,1.61,-4.99,7.71,-0.03,0.03,-0.01
309971,-1.31,1.97,-4.86,8.63,-0.04,0.02,-0.03
310017,-1.29,2.22,-4.89,8.32,-0.08,0.02,0.00
310065,-1.20,2.16,-4.92,8.21,-0.08,0.05,0.05
310119,-1.25,1.61,-4.98,7.95,-0.09,0.04,0.05
310169,-1.25,1.75,-4.99,7.88,-0.05,0.02,0.01
310215,-1.32,1.97,-4.95,8.28,-0.04,0.02,0.01
310260,-1.32,1.23,-4.95,7.62,-0.05,-0.06,0.00
310307,-1.25,1.70,-4.86,8.44,0.00,-0.21,-0.07
310353,-1.27,2.82,-4.98,8.16,-0.05,-0.13,-0.03
310398,-1.29,2.54,-4.90,8.78,-0.09,0.24,0.04
310444,-1.26,2.15,-4.91,8.26,-0.16,0.15,0.09
310489,-1.24,1.27,-5.11,7.16,-0.11,0.08,0.07
310535,-1.24,1.87,-5.04,7.94,-0.01,0.00,0.01
310583,-1.23,1.82,-5.01,8.27,-0.05,0.04,0.02
310637,-1.31,1.95,-5.02,7.94,-0.02,0.02,0.01
310687,-1.20,2.04,-5.00,8.03,-0.02,0.02,0.04
310734,-1.21,1.87,-4.98,8.10,-0.01,0.03,0.05
310779,-1.22,1.70,-4.95,8.15,-0.01,0.00,0.03
310825,-1.18,1.90,-4.94,8.41,-0.03,0.03,0.02
310870,-1.20,1.99,-4.99,7.81,-0.04,0.02,0.03
310916,-1.23,1.96,-4.95,7.95,-0.00,0.00,0.03
310961,-1.20,2.15,-4.91,8.36,-0.00,0.00,0.05
311007,-1.24,1.58,-4.95,8.11,-0.03,0.03,0.05
311053,-1.23,1.44,-4.93,7.78,0.01,0.01,-0.00
311101,-1.26,2.09,-4.81,8.86,0.00,0.02,-0.02
311154,-1.26,2.23,-4.88,8.16,-0.07,0.03,0.02
311206,-1.34,1.96,-4.90,8.00,-0.05,0.02,0.05
311251,-1.25,1.94,-4.88,8.29,-0.05,0.02,0.05
311297,-1.28,1.83,-4.93,7.95,-0.05,0.02,0.05
311343,-1.35,1.66,-4.91,8.07,-0.02,0.02,0.03
311388,-1.33,1.96,-4.86,8.50,-0.04,0.01,0.02
311434,-1.26,2.05,-4.88,8.32,-0.07,0.03,0.04
311479,-1.22,2.01,-4.89,8.10,-0.08,0.03,0.06
311525,-1.29,1.59,-4.99,7.57,-0.03,0.03,0.05
311570,-1.30,1.51,-4.87,8.19,0.01,0.01,-0.00
311619,-1.30,2.23,-4.84,8.58,-0.03,0.00,-0.00
311673,-1.38,1.75,-4.90,7.84,-0.03,0.03,0.03
311724,-1.36,2.00,-4.85,8.32,0.00,0.01,0.02
311769,-1.33,1.71,-4.85,8.27,-0.03,0.03,0.02
311815,-1.33,1.74,-4.80,8.30,-0.02,0.02,-0.01
311860,-1.41,2.13,-4.79,8.52,-0.05,0.03,-0.00
311906,-1.37,1.91,-4.84,8.09,-0.07,0.04,0.02
311952,-1.35,1.89,-4.87,7.88,-0.03,0.02,0.01
311997,-1.34,2.02,-4.81,8.26,-0.01,0.02,0.02
312043,-1.34,1.93,-4.75,8.36,-0.04,0.03,0.03
312088,-1.37,1.92,-4.83,8.05,-0.03,0.01,0.03
312137,-1.32,1.92,-4.79,8.18,-0.02,0.02,0.03
312191,-1.32,1.91,-4.78,8.35,-0.04,0.02,0.03
312242,-1.29,2.01,-4.76,8.32,-0.05,0.02,0.03
312287,-1.26,1.99,-4.81,8.12,-0.04,0.02,0.04
312333,-1.29,1.68,-4.80,8.16,-0.05,0.03,0.04
312378,-1.32,1.81,-4.79,8.10,-0.02,0.01,0.01
312424,-1.24,2.10,-4.78,8.32,-0.03,0.02,0.02
312470,-1.28,1.97,-4.78,8.35,-0.04,0.02,0.03
312515,-1.26,1.79,-4.78,8.39,-0.06,0.03,0.03
312561,-1.24,1.81,-4.77,8.27,-0.06,0.03,0.01
312606,-1.11,2.05,-4.80,8.35,-0.08,0.04,0.01
312656,-1.01,1.77,-4.83,8.04,-0.08,0.04,0.01
312709,-1.12,2.05,-4.80,8.45,-0.08,0.03,0.00
312760,-1.13,1.93,-4.85,8.17,-0.10,0.05,0.02
312805,-1.09,1.76,-4.87,8.06,-0.09,0.05,0.02
312851,-1.16,1.92,-4.86,8.45,-0.09,0.05,0.01
312896,-1.16,1.84,-4.93,7.97,-0.11,0.05,0.01
312942,-1.07,1.63,-4.97,7.52,-0.05,0.04,-0.00
312988,-1.10,2.12,-4.86,8.45,-0.02,0.01,-0.01
313033,-1.09,2.12,-4.87,8.38,-0.07,0.03,0.03
313079,-1.11,1.98,-4.94,7.89,-0.07,0.03,0.04
313125,-1.12,1.90,-4.94,8.10,-0.04,0.02,0.05
313173,-1.23,1.46,-4.94,7.94,-0.03,0.02,0.02
313227,-1.27,1.96,-4.90,8.20,-0.01,0.01,-0.00
313278,-1.41,2.42,-4.89,8.30,-0.02,0.00,0.04
313323,-1.36,1.27,-4.94,8.08,-0.05,0.12,0.08
313369,-1.38,2.25,-4.78,8.69,-0.02,-0.07,0.00
313414,-1.39,2.13,-4.90,9.00,-0.16,0.11,0.10
313460,-1.41,0.35,-5.00,7.08,-0.11,0.10,0.00
313507,-1.36,1.92,-4.92,8.29,-0.05,0.04,-0.08
313552,-1.32,2.33,-4.87,8.73,-0.10,0.02,-0.05
313598,-1.37,2.57,-4.96,8.36,-0.16,0.08,0.03
313643,-1.30,1.34,-5.09,7.52,-0.15,0.08,0.04
313692,-1.28,1.72,-5.10,7.54,-0.05,0.03,-0.00
313745,-1.29,1.82,-5.02,8.47,-0.06,0.05,0.00
313796,-1.22,1.55,-5.08,7.86,-0.07,0.05,-0.01
313841,-1.22,1.97,-5.04,8.29,-0.06,0.02,-0.03
313887,-1.21,2.22,-5.04,8.37,-0.10,0.04,0.01
313934,-1.09,1.77,-5.09,7.94,-0.10,0.06,0.03
313979,-1.20,2.17,-5.13,8.12,-0.10,0.01,0.04
314025,-1.21,1.95,-5.18,7.58,-0.08,0.03,0.08
314070,-1.28,1.06,-5.17,7.39,-0.00,0.04,0.05
314116,-1.14,1.95,-5.09,8.37,0.02,-0.02,0.01
314161,-1.17,1.86,-5.04,8.46,-0.04,0.01,0.03
314210,-1.07,1.71,-5.11,7.98,-0.06,0.02,0.03
314264,-1.05,1.63,-5.14,7.88,-0.04,0.02,0.02
314314,-1.11,1.78,-5.11,8.04,-0.03,0.02,0.01
314361,-1.06,1.82,-5.09,8.02,-0.02,0.01,0.01
314406,-1.14,1.90,-5.06,8.26,-0.03,0.02,0.03
314452,-1.09,1.58,-5.07,8.00,-0.04,0.02,0.02
314498,-1.18,1.86,-5.09,8.02,-0.02,0.02,0.01
314543,-1.13,1.73,-5.09,7.69,0.00,0.00,0.01
314589,-1.07,1.97,-4.98,8.38,0.01,0.00,0.02
314634,-0.96,1.93,-4.98,8.45,-0.04,0.02,0.04
314680,-1.09,1.48,-5.03,7.90,-0.03,0.03,0.03
314728,-1.13,1.63,-5.02,7.95,-0.01,0.01,-0.01
314781,-1.04,1.98,-4.99,8.09,-0.01,0.02,0.00
314833,-1.07,1.95,-4.92,8.48,-0.02,0.02,0.01
314878,-0.99,1.87,-4.93,8.38,-0.07,0.04,0.03
314924,-1.06,1.95,-4.95,8.17,-0.08,0.04,0.04
314969,-1.14,1.46,-5.03,7.53,-0.05,0.03,0.01
315015,-1.12,2.13,-5.00,8.05,0.00,0.01,0.01
315060,-1.17,1.98,-4.94,8.25,-0.01,0.01,0.03
315106,-1.09,1.80,-4.91,8.41,-0.03,0.03,0.04
315152,-1.03,2.10,-4.93,8.26,-0.06,0.00,0.05
315197,-0.93,1.57,-5.01,7.46,-0.03,0.02,0.05
315243,-0.87,1.53,-4.94,7.87,0.05,0.00,0.01
315299,-0.92,2.21,-4.81,9.07,-0.02,0.01,0.02
315349,-1.00,1.65,-4.96,7.67,-0.04,0.02,0.02
315395,-1.09,1.91,-4.90,7.99,0.01,-0.00,0.01
315440,-1.16,2.20,-4.80,8.80,-0.02,0.02,0.03
315486,-1.16,1.81,-4.86,8.48,-0.08,0.05,0.06
315532,-1.09,1.56,-4.92,7.68,-0.07,0.03,0.03
315577,-1.24,2.07,-4.89,8.31,-0.04,0.02,0.02
315623,-1.15,1.85,-4.90,8.19,-0.06,0.03,0.04
315668,-1.21,1.60,-4.92,7.95,-0.04,0.03,0.02
315714,-1.10,1.96,-4.91,8.14,-0.03,0.02,0.01
315759,-1.02,1.82,-4.90,8.03,-0.01,0.01,0.02
315816,-1.18,1.72,-4.90,7.99,-0.01,-0.06,0.01
315866,-1.28,1.95,-4.82,8.37,0.00,0.10,-0.02
315912,-1.22,2.27,-4.73,9.11,-0.08,0.08,0.04
315957,-1.20,1.95,-4.88,8.02,-0.13,-0.02,0.08
316003,-1.16,1.25,-4.93,7.30,-0.04,0.03,0.04
316048,-1.05,2.05,-4.80,8.68,-0.01,0.01,0.02
316094,-1.12,1.64,-4.88,8.13,-0.06,0.04,0.03
316140,-1.07,1.79,-4.83,8.43,-0.05,0.03,-0.00
316185,-1.09,1.85,-4.85,8.32,-0.09,0.05,0.00
316231,-1.11,1.97,-4.88,8.18,-0.09,0.04,0.01
316276,-1.03,1.75,-4.96,7.73,-0.06,0.02,0.01
316333,-1.00,1.90,-4.86,8.48,-0.05,0.02,0.03
316383,-1.07,1.74,-4.93,8.08,-0.06,0.02,0.02
316429,-1.03,1.83,-4.92,7.85,-0.05,0.05,0.01
316474,-1.00,2.07,-4.86,8.49,-0.04,0.03,0.02
316520,-0.95,1.93,-4.86,8.38,-0.08,0.04,0.05
316565,-0.80,1.46,-5.00,7.55,-0.06,0.04,0.03
316611,-0.80,1.74,-4.96,7.90,0.00,0.01,-0.00
316656,-0.84,1.87,-4.92,8.09,0.03,0.01,0.00
316702,-0.93,2.25,-4.77,8.98,-0.01,0.01,0.02
316748,-0.85,1.84,-4.86,8.34,-0.10,0.04,0.06
316794,-1.00,1.66,-4.93,7.90,-0.06,0.03,0.02
316849,-0.99,1.92,-4.83,8.72,-0.09,0.05,0.03
316900,-0.99,1.63,-4.96,7.85,-0.12,0.05,0.03
316945,-0.99,1.49,-5.00,7.31,-0.06,0.07,-0.00
316991,-0.97,2.19,-4.95,8.29,-0.02,-0.01,-0.01
317037,-1.06,1.95,-4.94,8.03,-0.04,0.04,0.03
317082,-1.06,1.55,-4.93,7.86,0.00,-0.00,0.01
317128,-0.96,1.90,-4.86,8.56,0.00,0.02,0.00
317173,-1.00,1.78,-4.84,8.49,-0.05,0.04,0.00
317220,-0.98,1.96,-4.87,8.42,-0.08,0.03,0.00
317265,-1.07,1.83,-4.93,8.24,-0.12,0.06,0.02
317311,-1.13,1.61,-4.99,7.57,-0.08,0.04,0.00
317366,-1.12,2.11,-4.96,8.10,-0.01,0.00,-0.00
317417,-1.14,2.14,-4.88,8.62,-0.05,0.03,0.05
317462,-1.22,1.71,-4.94,8.15,-0.08,0.03,0.06
317508,-1.18,1.57,-4.98,7.80,-0.06,0.03,0.04
317553,-1.10,1.81,-4.95,8.13,-0.03,0.02,0.02
317599,-1.00,1.99,-4.91,8.35,-0.05,0.02,0.03
317644,-0.91,1.86,-4.99,7.85,-0.05,0.02,0.04
317691,-1.01,1.66,-4.94,8.15,-0.02,0.02,0.03
317737,-0.98,1.86,-4.93,8.36,-0.03,0.02,0.03
317782,-0.98,1.65,-4.98,7.86,-0.04,0.02,0.02
317828,-0.97,1.87,-4.93,8.22,-0.01,0.02,-0.00
317883,-0.85,2.03,-4.90,8.37,-0.05,0.03,0.02
317934,-0.86,1.84,-4.94,7.92,-0.05,0.02,0.03
317979,-0.91,1.10,-5.03,8.07,-0.05,0.12,0.00
318025,-0.95,1.78,-4.86,8.34,-0.03,0.05,-0.00
318070,-0.87,2.12,-4.88,8.36,-0.07,0.05,0.02
318117,-1.01,2.03,-4.95,7.97,-0.08,0.03,0.06
318162,-0.98,1.76,-4.98,7.81,-0.04,0.01,0.05
318208,-0.87,1.34,-4.94,8.09,-0.03,0.04,0.02
318253,-0.86,1.56,-4.95,7.76,0.01,0.02,-0.02
318299,-0.82,2.04,-4.87,8.46,0.02,0.00,-0.03
318345,-0.81,2.29,-4.83,8.54,-0.03,0.02,0.01
318400,-0.81,1.65,-4.87,8.20,-0.06,0.05,0.03
318450,-0.86,1.74,-4.90,8.26,-0.09,0.05,0.02
318496,-0.81,1.38,-4.87,8.30,-0.08,0.05,-0.04
318542,-0.88,2.80,-4.85,9.00,-0.16,0.04,0.01
318588,-0.81,1.81,-5.04,7.71,-0.20,0.09,0.08
318633,-0.84,1.13,-5.09,7.34,-0.10,0.06,0.02
318679,-0.80,1.85,-5.03,8.23,-0.07,0.05,-0.01
318725,-0.87,1.56,-5.09,7.60,-0.05,0.05,-0.01
318770,-0.94,1.64,-5.04,8.05,-0.00,0.03,-0.03
318816,-0.96,2.38,-4.96,8.85,-0.07,0.03,0.01
318861,-1.03,1.68,-5.07,7.81,-0.11,0.05,0.04
318916,-1.09,1.83,-5.07,8.06,-0.05,0.02,0.03
318967,-1.10,1.70,-5.10,7.95,-0.07,0.04,0.04
319013,-1.16,1.50,-5.08,7.71,-0.02,0.02,0.01
319059,-1.28,1.90,-5.01,8.31,-0.01,0.02,-0.00
319104,-1.25,1.85,-4.99,8.47,-0.06,0.03,0.01
319150,-1.14,1.53,-5.09,7.72,-0.06,0.04,-0.01
319196,-1.15,1.93,-5.04,8.07,-0.03,0.01,-0.02
319241,-1.06,1.85,-5.04,7.98,-0.03,0.02,-0.00
319287,-1.03,1.97,-5.00,8.37,-0.04,0.03,0.00
319332,-1.02,2.12,-5.01,8.37,-0.09,0.03,0.04
319378,-0.97,1.60,-5.10,7.73,-0.06,0.03,0.03
319433,-0.94,1.73,-5.04,8.32,-0.08,0.06,0.05
319485,-1.14,1.64,-5.11,7.43,-0.04,0.00,0.01
319530,-1.15,1.68,-5.03,7.90,0.01,-0.01,-0.01
319576,-1.10,1.58,-5.32,7.51,0.07,-0.76,-0.04
319621,-1.02,3.51,-4.83,9.62,-0.07,0.35,0.06
319667,-1.05,1.19,-5.02,7.80,-0.12,0.34,0.08
319713,-0.92,1.36,-5.09,7.39,-0.05,-0.02,0.00
319758,-1.11,2.28,-4.97,8.66,-0.04,0.01,0.00
319804,-1.10,1.97,-5.06,8.05,-0.10,0.06,0.06
319849,-0.95,1.32,-5.12,7.37,-0.04,0.03,0.02
319895,-1.00,2.18,-5.02,8.42,-0.00,0.01,0.01
319951,-1.11,1.80,-5.05,7.76,-0.03,0.02,0.02
320002,-1.07,1.19,-5.15,7.23,0.01,0.00,-0.02
320047,-1.15,2.86,-4.76,10.41,-0.05,0.06,0.02
320093,-1.16,1.49,-5.02,7.75,-0.17,0.08,0.06
320138,-1.02,1.96,-5.13,7.46,-0.10,0.06,0.07
320184,-0.98,1.25,-5.14,7.16,-0.00,0.01,0.02
320230,-1.05,2.09,-4.99,8.75,0.00,-0.00,-0.00
320275,-1.02,1.78,-5.04,8.03,-0.04,0.03,0.02
320321,-0.99,2.12,-5.02,8.19,-0.03,0.01,0.02
320366,-1.00,1.76,-5.03,8.16,-0.06,0.05,0.05
320412,-0.90,1.27,-5.06,7.81,-0.03,0.02,0.00
320468,-0.85,2.28,-4.98,8.49,-0.04,0.02,-0.01
320518,-0.98,1.83,-5.02,7.91,-0.06,0.04,0.02
320564,-0.92,1.85,-5.00,8.10,-0.04,0.02,0.00
320610,-0.96,1.99,-4.99,8.28,-0.07,0.02,0.01
320655,-0.86,1.83,-5.05,7.85,-0.05,0.03,0.02
320701,-0.82,2.00,-5.02,8.36,-0.05,0.03,0.03
320746,-0.79,1.81,-5.03,8.08,-0.08,0.04,0.04
320792,-0.79,1.71,-5.09,7.79,-0.06,0.04,0.03
320837,-0.86,1.81,-5.06,7.96,-0.03,0.03,0.03
320883,-0.84,1.79,-5.02,7.98,-0.01,0.01,0.02
320928,-0.85,1.91,-5.00,8.37,-0.01,-0.00,0.02
320982,-0.89,1.98,-4.97,8.57,-0.07,0.03,0.03
321035,-0.82,1.64,-5.03,7.89,-0.09,0.04,0.04
321081,-0.91,1.47,-5.10,7.59,-0.03,0.02,-0.01
321126,-1.05,2.04,-4.99,8.40,-0.02,0.02,-0.02
321172,-1.00,1.93,-5.00,8.16,-0.06,0.02,0.00
321217,-1.06,1.87,-5.01,8.05,-0.04,0.03,0.01
321263,-1.01,2.09,-5.02,8.29,-0.05,0.02,0.02
321308,-1.11,2.13,-5.05,8.08,-0.07,0.02,0.05
321354,-1.03,1.22,-5.06,7.87,-0.05,0.06,0.04
321401,-1.02,2.11,-5.00,8.38,-0.04,0.01,0.00
321446,-0.95,1.91,-4.98,8.17,-0.10,0.06,0.04
321500,-1.03,1.50,-5.09,7.80,-0.03,0.03,0.01
321553,-1.06,2.13,-5.00,8.51,-0.06,0.04,0.03
321598,-0.97,1.39,-5.08,7.64,-0.05,0.05,0.02
321644,-1.00,2.17,-5.01,8.42,-0.05,0.02,-0.00
321690,-1.02,2.09,-5.07,8.19,-0.09,0.04,0.04
321735,-0.97,1.44,-5.13,7.54,-0.06,0.02,0.02
321781,-0.95,1.87,-5.10,7.97,-0.02,0.00,-0.01
321827,-0.99,2.01,-5.04,8.38,-0.02,0.02,0.01
321873,-0.99,1.86,-5.02,8.40,-0.07,0.04,0.04
321918,-1.10,1.56,-5.09,7.75,-0.07,0.04,0.02
321964,-1.10,1.92,-5.09,8.08,-0.04,0.02,-0.00
322018,-1.15,1.87,-5.09,8.04,-0.06,0.03,0.02
322071,-1.12,0.58,-5.23,6.79,0.00,-0.05,-0.01
322116,-1.15,3.22,-4.82,9.62,0.09,-0.43,-0.07
322162,-1.02,2.75,-4.96,8.14,-0.08,0.14,0.06
322208,-0.98,1.58,-4.95,8.38,-0.12,0.43,0.10
322254,-1.02,1.11,-5.12,6.76,-0.05,-0.05,0.02
322300,-1.09,2.51,-4.99,8.79,-0.00,-0.01,0.01
322345,-1.00,1.70,-5.03,7.97,-0.07,0.04,0.05
322391,-1.02,1.63,-5.05,7.92,-0.02,0.01,0.01
322436,-1.00,1.96,-4.99,8.53,-0.04,0.04,0.02
322482,-1.01,1.80,-5.04,8.02,-0.07,0.04,0.03
322536,-0.99,1.67,-5.06,7.76,-0.04,0.02,0.00
322589,-0.86,2.11,-4.98,8.48,-0.03,0.03,-0.00
322634,-0.85,2.10,-5.02,8.08,-0.07,0.04,0.03
322681,-0.93,1.52,-5.09,7.42,-0.02,0.03,0.03
322726,-0.96,1.86,-5.00,8.09,0.04,-0.01,-0.01
322772,-1.01,2.44,-4.87,8.96,-0.02,0.01,0.03
322818,-0.97,1.50,-4.96,8.08,-0.08,0.04,0.05
322863,-0.90,2.01,-4.98,8.19,-0.07,0.04,0.04
322909,-0.88,1.39,-5.01,7.81,-0.07,0.04,0.02
322954,-0.82,2.30,-4.99,8.23,-0.04,0.00,0.00
323000,-0.86,1.90,-5.00,8.14,-0.07,0.04,0.05
323053,-0.90,1.62,-5.03,8.06,-0.04,0.02,0.01
323107,-0.88,2.04,-4.98,8.36,-0.07,0.03,0.01
323153,-0.90,1.71,-5.06,7.68,-0.06,0.04,0.02
323198,-0.97,1.67,-5.03,7.87,-0.01,0.01,-0.02
323244,-1.00,2.19,-5.00,8.53,-0.03,0.02,-0.00
323289,-0.94,1.98,-5.05,7.96,-0.05,0.04,0.03
323335,-0.98,1.67,-5.02,7.83,-0.02,0.02,0.02
323381,-0.95,2.17,-4.94,8.48,-0.01,0.00,0.02
323426,-1.18,1.89,-4.96,8.49,-0.08,0.04,0.06
323472,-1.16,1.62,-5.03,7.88,-0.08,0.04,0.04
323517,-1.20,1.49,-5.03,7.90,-0.04,0.03,0.00
323571,-1.13,2.38,-5.00,8.42,-0.06,0.02,0.03
323625,-1.03,1.32,-5.03,7.58,-0.04,0.03,0.02
323670,-0.88,2.18,-4.98,8.50,-0.02,0.01,0.00
323716,-0.96,1.83,-5.02,8.08,-0.07,0.04,0.03
323761,-1.04,1.62,-5.03,7.76,-0.03,0.02,0.01
323807,-1.08,2.09,-4.97,8.44,-0.03,0.03,0.01
323852,-0.99,2.04,-4.99,8.12,-0.06,0.03,0.03
323898,-0.93,1.70,-5.04,7.93,-0.05,0.03,0.03
323944,-1.02,1.67,-5.03,7.98,-0.03,0.02,0.00
323989,-0.99,2.19,-4.99,8.19,-0.03,0.02,0.02
324035,-1.10,1.31,-4.98,7.89,-0.02,0.07,0.02
324090,-1.22,2.49,-4.87,9.02,-0.03,0.03,0.02
324143,-1.09,1.25,-5.08,7.46,-0.09,0.07,0.06
324188,-0.98,1.56,-4.99,7.78,0.02,0.00,-0.02
324234,-0.98,2.81,-4.87,9.39,-0.07,0.02,0.03
324279,-1.09,1.47,-5.07,7.47,-0.12,0.07,0.08
324325,-1.07,1.36,-5.07,7.39,-0.00,-0.01,-0.01
324370,-1.14,2.25,-4.92,8.72,-0.02,0.01,-0.01
324416,-1.16,1.82,-4.98,8.15,-0.06,0.03,0.02
324462,-1.20,2.00,-4.99,8.08,-0.05,0.02,0.01
324507,-1.15,1.70,-4.99,8.06,-0.05,0.03,0.02
324553,-1.17,1.99,-4.98,8.15,-0.04,0.02,0.01
324608,-1.24,1.85,-4.98,7.96,-0.05,0.03,0.02
324661,-1.10,1.76,-4.98,7.92,-0.01,0.03,0.00
324706,-1.04,2.08,-4.94,8.32,-0.01,0.00,0.00
324752,-1.07,2.01,-4.89,8.61,-0.06,0.04,0.04
324797,-1.13,1.68,-4.96,8.08,-0.08,0.04,0.04
324843,-1.16,1.77,-4.98,7.99,-0.07,0.05,0.03
324888,-1.30,1.91,-4.99,8.03,-0.04,0.02,0.02
324934,-1.23,1.99,-4.97,8.38,-0.06,0.02,0.02
324979,-1.17,2.00,-5.01,7.98,-0.07,0.02,0.03
325025,-1.15,1.59,-5.02,7.77,-0.04,0.03,0.03
325072,-1.09,1.91,-4.96,8.37,-0.03,0.01,0.00
325125,-1.16,1.87,-4.98,8.09,-0.07,0.03,0.02
325179,-1.18,1.95,-5.05,7.92,-0.04,0.03,0.03
325225,-1.15,1.68,-5.00,8.05,-0.02,0.02,0.02
325270,-1.06,2.15,-4.96,8.50,-0.05,0.02,0.02
325316,-1.07,1.71,-5.00,7.97,-0.07,0.03,0.03
325361,-1.05,1.81,-5.01,8.04,-0.05,0.03,0.02
325407,-1.06,1.80,-5.01,8.00,-0.04,0.03,0.02
325452,-1.09,1.88,-4.99,7.99,-0.02,0.02,0.02
325499,-1.11,1.63,-4.98,8.13,-0.02,0.05,0.02
325544,-1.10,2.44,-4.91,8.44,-0.02,-0.02,0.01
325590,-1.06,1.76,-4.95,8.19,-0.07,0.03,0.06
325644,-1.13,2.35,-4.98,8.08,-0.05,0.00,0.07
325697,-1.13,1.02,-4.96,7.54,-0.00,-0.01,0.01
325742,-1.13,2.47,-4.88,8.98,-0.00,-0.01,-0.00
325788,-0.98,1.48,-4.92,8.66,-0.13,0.12,0.06
325834,-1.00,1.49,-5.03,7.53,-0.09,0.05,0.01
325879,-1.01,2.09,-4.98,8.44,-0.08,0.04,0.00
325926,-1.08,1.66,-5.03,7.93,-0.10,0.05,0.01
325971,-1.10,1.71,-5.03,7.84,-0.07,0.04,-0.01
326017,-1.14,1.75,-5.04,7.94,-0.05,0.03,-0.02
326063,-1.22,1.77,-5.04,8.11,-0.04,0.03,-0.04
326108,-1.15,1.77,-5.03,7.84,-0.02,0.02,-0.05
326162,-1.14,1.91,-4.99,7.84,0.04,0.01,-0.06
326215,-1.19,2.05,-4.89,8.57,0.03,0.01,-0.05
326261,-1.11,2.04,-4.88,8.75,-0.05,0.03,-0.03
326307,-1.05,1.96,-4.94,7.92,-0.07,0.03,-0.02
326353,-1.04,1.94,-4.93,8.08,-0.04,0.03,-0.03
326398,-1.05,2.19,-4.89,8.34,-0.05,0.02,-0.01
326444,-0.96,1.98,-4.90,8.37,-0.08,0.05,0.01
326490,-1.04,1.84,-4.95,8.16,-0.09,0.05,0.00
326535,-1.04,1.79,-4.98,8.14,-0.10,0.06,-0.01
326581,-1.10,1.89,-5.00,7.82,-0.08,0.04,-0.03
326626,-1.20,2.03,-4.96,8.10,-0.06,0.03,-0.03
326680,-1.22,2.16,-4.94,8.27,-0.08,0.05,-0.00
326734,-1.17,2.11,-4.99,8.10,-0.09,0.04,0.02
326780,-1.15,1.99,-5.01,7.96,-0.08,0.04,0.03
